,r,s,t,p
0,0,lapgyn4_anatomical_structures,idle_action_recognition,0.992688775062561
1,0,lapgyn4_surgical_actions,idle_action_recognition,0.9925010800361633
2,0,lapgyn4_instrument_count,idle_action_recognition,0.9930561780929565
3,0,lapgyn4_anatomical_actions,idle_action_recognition,0.9927587509155273
4,0,sklin2_skin_lesions,idle_action_recognition,0.9905407428741455
5,0,identify_nbi_infframes,idle_action_recognition,0.9900438785552979
6,0,laryngeal_tissues,idle_action_recognition,0.9924169778823853
7,0,nerthus_bowel_cleansing_quality,idle_action_recognition,0.9936257600784302
8,0,stanford_dogs_image_categorization,idle_action_recognition,0.992830753326416
9,0,svhn,idle_action_recognition,0.9888193011283875
10,0,caltech101_object_classification,idle_action_recognition,0.9914700388908386
11,0,caltech256_object_classification,idle_action_recognition,0.9933475255966187
12,0,cifar10_object_classification,idle_action_recognition,0.9924721717834473
13,0,cifar100_object_classification,idle_action_recognition,0.9904065132141113
14,0,mnist_digit_classification,idle_action_recognition,0.9947571754455566
15,0,emnist_digit_classification,idle_action_recognition,0.9925004243850708
16,0,hyperkvasir_anatomical-landmarks,idle_action_recognition,0.9890428781509399
17,0,hyperkvasir_pathological-findings,idle_action_recognition,0.9937921166419983
18,0,hyperkvasir_quality-of-mucosal-views,idle_action_recognition,0.9893685579299927
19,0,hyperkvasir_therapeutic-interventions,idle_action_recognition,0.9931280612945557
20,0,cholec80_grasper_presence,idle_action_recognition,0.9910783767700195
21,0,cholec80_bipolar_presence,idle_action_recognition,0.9911055564880371
22,0,cholec80_hook_presence,idle_action_recognition,0.9905428886413574
23,0,cholec80_scissors_presence,idle_action_recognition,0.9936808347702026
24,0,cholec80_clipper_presence,idle_action_recognition,0.9921408891677856
25,0,cholec80_irrigator_presence,idle_action_recognition,0.9910413026809692
26,0,cholec80_specimenbag_presence,idle_action_recognition,0.9909611344337463
27,0,derm7pt_skin_lesions,idle_action_recognition,0.9915851354598999
28,0,barretts_esophagus_diagnosis,idle_action_recognition,0.9925804138183594
29,0,brain_tumor_classification,idle_action_recognition,0.9943230152130127
30,0,mednode_melanoma_classification,idle_action_recognition,0.9920710325241089
31,0,brain_tumor_type_classification,idle_action_recognition,0.9930270910263062
32,0,chexpert_enlarged_cardiomediastinum,idle_action_recognition,0.993127167224884
33,0,chexpert_cardiomegaly,idle_action_recognition,0.9918218851089478
34,0,chexpert_lung_opacity,idle_action_recognition,0.990497350692749
