,r,s,t,p
0,0,lapgyn4_anatomical_structures,idle_action_recognition,0.9924866557121277
1,0,lapgyn4_surgical_actions,idle_action_recognition,0.9921547770500183
2,0,lapgyn4_instrument_count,idle_action_recognition,0.993067741394043
3,0,lapgyn4_anatomical_actions,idle_action_recognition,0.9937530755996704
4,0,sklin2_skin_lesions,idle_action_recognition,0.9942829608917236
5,0,identify_nbi_infframes,idle_action_recognition,0.993587076663971
6,0,laryngeal_tissues,idle_action_recognition,0.993375301361084
7,0,nerthus_bowel_cleansing_quality,idle_action_recognition,0.9936838150024414
8,0,stanford_dogs_image_categorization,idle_action_recognition,0.9936268329620361
9,0,svhn,idle_action_recognition,0.9935221076011658
10,0,caltech101_object_classification,idle_action_recognition,0.9936978816986084
11,0,caltech256_object_classification,idle_action_recognition,0.9914577007293701
12,0,cifar10_object_classification,idle_action_recognition,0.9929637312889099
13,0,cifar100_object_classification,idle_action_recognition,0.9932436943054199
14,0,mnist_digit_classification,idle_action_recognition,0.9942675828933716
15,0,emnist_digit_classification,idle_action_recognition,0.9925473928451538
16,0,hyperkvasir_anatomical-landmarks,idle_action_recognition,0.9942224025726318
17,0,hyperkvasir_pathological-findings,idle_action_recognition,0.9957784414291382
18,0,hyperkvasir_quality-of-mucosal-views,idle_action_recognition,0.9953382015228271
19,0,hyperkvasir_therapeutic-interventions,idle_action_recognition,0.9940307140350342
20,0,cholec80_grasper_presence,idle_action_recognition,0.992875337600708
21,0,cholec80_bipolar_presence,idle_action_recognition,0.993518590927124
22,0,cholec80_hook_presence,idle_action_recognition,0.9924212694168091
23,0,cholec80_scissors_presence,idle_action_recognition,0.9955469369888306
24,0,cholec80_clipper_presence,idle_action_recognition,0.9932211637496948
25,0,cholec80_irrigator_presence,idle_action_recognition,0.994663417339325
26,0,cholec80_specimenbag_presence,idle_action_recognition,0.9941422343254089
27,0,derm7pt_skin_lesions,idle_action_recognition,0.9929515719413757
28,0,barretts_esophagus_diagnosis,idle_action_recognition,0.9934805631637573
29,0,brain_tumor_classification,idle_action_recognition,0.9948011040687561
30,0,mednode_melanoma_classification,idle_action_recognition,0.9933840036392212
31,0,brain_tumor_type_classification,idle_action_recognition,0.9957464337348938
32,0,chexpert_enlarged_cardiomediastinum,idle_action_recognition,0.9943100214004517
33,0,chexpert_cardiomegaly,idle_action_recognition,0.9904921054840088
34,0,chexpert_lung_opacity,idle_action_recognition,0.991759717464447
35,0,chexpert_lung_lesion,idle_action_recognition,0.9941293597221375
36,0,chexpert_edema,idle_action_recognition,0.9934048652648926
37,0,chexpert_consolidation,idle_action_recognition,0.9938199520111084
38,0,chexpert_pneumonia,idle_action_recognition,0.9922956228256226
39,0,chexpert_atelectasis,idle_action_recognition,0.9930492043495178
40,0,chexpert_pneumothorax,idle_action_recognition,0.9926809072494507
41,0,chexpert_pleural_effusion,idle_action_recognition,0.9936829805374146
42,0,chexpert_pleural_other,idle_action_recognition,0.9934958219528198
43,0,chexpert_fracture,idle_action_recognition,0.9948940277099609
44,0,chexpert_support_devices,idle_action_recognition,0.9929077625274658
45,0,pneumonia_classification,idle_action_recognition,0.9944692850112915
46,0,ph2-melanocytic-lesions-classification,idle_action_recognition,0.9941413402557373
47,0,covid_xray_classification,idle_action_recognition,0.9946654438972473
48,0,isic20_melanoma_classification,idle_action_recognition,0.994255542755127
49,0,deep_drid_dr_level,idle_action_recognition,0.9941021800041199
50,0,shenzen_chest_xray_tuberculosis,idle_action_recognition,0.9923632740974426
51,0,crawled_covid_ct_classification,idle_action_recognition,0.9925339221954346
52,0,deep_drid_quality,idle_action_recognition,0.9931936264038086
53,0,deep_drid_clarity,idle_action_recognition,0.9940183758735657
54,0,deep_drid_field,idle_action_recognition,0.9928438663482666
55,0,deep_drid_artifact,idle_action_recognition,0.9937025308609009
56,0,kvasir_capsule_anatomy,idle_action_recognition,0.9949660301208496
57,0,kvasir_capsule_content,idle_action_recognition,0.9917144775390625
58,0,kvasir_capsule_pathologies,idle_action_recognition,0.9920721054077148
59,0,breast_cancer_classification_v2,idle_action_recognition,0.9933836460113525
60,0,eye_condition_classification,idle_action_recognition,0.9942989349365234
61,0,mura_xr_wrist,idle_action_recognition,0.9914021492004395
62,0,mura_xr_shoulder,idle_action_recognition,0.9944827556610107
63,0,mura_xr_humerus,idle_action_recognition,0.994592547416687
64,0,mura_xr_hand,idle_action_recognition,0.9947599172592163
65,0,mura_xr_forearm,idle_action_recognition,0.9926202297210693
66,0,mura_xr_finger,idle_action_recognition,0.9933725595474243
67,0,mura_xr_elbow,idle_action_recognition,0.9948506951332092
68,0,bean_plant_disease_classification,idle_action_recognition,0.9956490993499756
69,0,aptos19_blindness_detection,idle_action_recognition,0.9950265884399414
70,0,lapgyn4_anatomical_structures,barretts_esophagus_diagnosis,0.9546567797660828
71,0,lapgyn4_surgical_actions,barretts_esophagus_diagnosis,0.9081174731254578
72,0,lapgyn4_instrument_count,barretts_esophagus_diagnosis,0.9622463583946228
73,0,lapgyn4_anatomical_actions,barretts_esophagus_diagnosis,0.9527419805526733
74,0,sklin2_skin_lesions,barretts_esophagus_diagnosis,0.9148256778717041
75,0,identify_nbi_infframes,barretts_esophagus_diagnosis,0.9654864072799683
76,0,laryngeal_tissues,barretts_esophagus_diagnosis,0.9592007994651794
77,0,nerthus_bowel_cleansing_quality,barretts_esophagus_diagnosis,0.9509806632995605
78,0,stanford_dogs_image_categorization,barretts_esophagus_diagnosis,0.5315688252449036
79,0,svhn,barretts_esophagus_diagnosis,0.9593849182128906
80,0,caltech101_object_classification,barretts_esophagus_diagnosis,0.9298678636550903
81,0,caltech256_object_classification,barretts_esophagus_diagnosis,0.954849123954773
82,0,cifar10_object_classification,barretts_esophagus_diagnosis,0.946027398109436
83,0,cifar100_object_classification,barretts_esophagus_diagnosis,0.9685568809509277
84,0,mnist_digit_classification,barretts_esophagus_diagnosis,0.946130633354187
85,0,emnist_digit_classification,barretts_esophagus_diagnosis,0.9300909042358398
86,0,hyperkvasir_anatomical-landmarks,barretts_esophagus_diagnosis,0.9325532913208008
87,0,hyperkvasir_pathological-findings,barretts_esophagus_diagnosis,0.934962272644043
88,0,hyperkvasir_quality-of-mucosal-views,barretts_esophagus_diagnosis,0.9439650774002075
89,0,hyperkvasir_therapeutic-interventions,barretts_esophagus_diagnosis,0.9342254400253296
90,0,cholec80_grasper_presence,barretts_esophagus_diagnosis,0.9191535711288452
91,0,cholec80_bipolar_presence,barretts_esophagus_diagnosis,0.9466986656188965
92,0,cholec80_hook_presence,barretts_esophagus_diagnosis,0.9576420783996582
93,0,cholec80_scissors_presence,barretts_esophagus_diagnosis,0.9724456071853638
94,0,cholec80_clipper_presence,barretts_esophagus_diagnosis,0.955384373664856
95,0,cholec80_irrigator_presence,barretts_esophagus_diagnosis,0.973304271697998
96,0,cholec80_specimenbag_presence,barretts_esophagus_diagnosis,0.9177320003509521
97,0,derm7pt_skin_lesions,barretts_esophagus_diagnosis,0.9568262100219727
98,0,idle_action_recognition,barretts_esophagus_diagnosis,0.9163373708724976
99,0,brain_tumor_classification,barretts_esophagus_diagnosis,0.9475135207176208
100,0,mednode_melanoma_classification,barretts_esophagus_diagnosis,0.9650575518608093
101,0,brain_tumor_type_classification,barretts_esophagus_diagnosis,0.9796699285507202
102,0,chexpert_enlarged_cardiomediastinum,barretts_esophagus_diagnosis,0.9265720248222351
103,0,chexpert_cardiomegaly,barretts_esophagus_diagnosis,0.8922829031944275
104,0,chexpert_lung_opacity,barretts_esophagus_diagnosis,0.9307336807250977
105,0,chexpert_lung_lesion,barretts_esophagus_diagnosis,0.9490670561790466
106,0,chexpert_edema,barretts_esophagus_diagnosis,0.8999025225639343
107,0,chexpert_consolidation,barretts_esophagus_diagnosis,0.9017640948295593
108,0,chexpert_pneumonia,barretts_esophagus_diagnosis,0.9174026846885681
109,0,chexpert_atelectasis,barretts_esophagus_diagnosis,0.9365711212158203
110,0,chexpert_pneumothorax,barretts_esophagus_diagnosis,0.9796996116638184
111,0,chexpert_pleural_effusion,barretts_esophagus_diagnosis,0.9443051218986511
112,0,chexpert_pleural_other,barretts_esophagus_diagnosis,0.9355303645133972
