,r,s,t,p
0,0,lapgyn4_surgical_actions,lapgyn4_anatomical_structures,0.9903894662857056
1,0,lapgyn4_instrument_count,lapgyn4_anatomical_structures,0.9857771992683411
2,0,lapgyn4_anatomical_actions,lapgyn4_anatomical_structures,0.9892306327819824
3,0,sklin2_skin_lesions,lapgyn4_anatomical_structures,0.9882597327232361
4,0,identify_nbi_infframes,lapgyn4_anatomical_structures,0.9913474917411804
5,0,laryngeal_tissues,lapgyn4_anatomical_structures,0.9864413142204285
6,0,nerthus_bowel_cleansing_quality,lapgyn4_anatomical_structures,0.9892309308052063
7,0,stanford_dogs_image_categorization,lapgyn4_anatomical_structures,0.9904437065124512
8,0,svhn,lapgyn4_anatomical_structures,0.9797353744506836
9,0,caltech101_object_classification,lapgyn4_anatomical_structures,0.9874893426895142
10,0,caltech256_object_classification,lapgyn4_anatomical_structures,0.9901372790336609
11,0,cifar10_object_classification,lapgyn4_anatomical_structures,0.989111065864563
12,0,cifar100_object_classification,lapgyn4_anatomical_structures,0.986065685749054
13,0,mnist_digit_classification,lapgyn4_anatomical_structures,0.9886597990989685
14,0,emnist_digit_classification,lapgyn4_anatomical_structures,0.9769989848136902
15,0,hyperkvasir_anatomical-landmarks,lapgyn4_anatomical_structures,0.9894529581069946
16,0,hyperkvasir_pathological-findings,lapgyn4_anatomical_structures,0.9911655783653259
17,0,hyperkvasir_quality-of-mucosal-views,lapgyn4_anatomical_structures,0.9888820648193359
18,0,hyperkvasir_therapeutic-interventions,lapgyn4_anatomical_structures,0.9905207753181458
19,0,cholec80_grasper_presence,lapgyn4_anatomical_structures,0.9904276132583618
20,0,cholec80_bipolar_presence,lapgyn4_anatomical_structures,0.9910328984260559
21,0,cholec80_hook_presence,lapgyn4_anatomical_structures,0.9866843223571777
22,0,cholec80_scissors_presence,lapgyn4_anatomical_structures,0.9838489890098572
23,0,cholec80_clipper_presence,lapgyn4_anatomical_structures,0.9871652722358704
24,0,cholec80_irrigator_presence,lapgyn4_anatomical_structures,0.9882074594497681
25,0,cholec80_specimenbag_presence,lapgyn4_anatomical_structures,0.988407552242279
26,0,derm7pt_skin_lesions,lapgyn4_anatomical_structures,0.9885734915733337
27,0,lapgyn4_anatomical_structures,lapgyn4_surgical_actions,0.950905978679657
28,0,lapgyn4_instrument_count,lapgyn4_surgical_actions,0.9379397630691528
29,0,lapgyn4_anatomical_actions,lapgyn4_surgical_actions,0.9330542087554932
30,0,sklin2_skin_lesions,lapgyn4_surgical_actions,0.9495683908462524
31,0,identify_nbi_infframes,lapgyn4_surgical_actions,0.9438598155975342
32,0,laryngeal_tissues,lapgyn4_surgical_actions,0.9433531761169434
33,0,nerthus_bowel_cleansing_quality,lapgyn4_surgical_actions,0.9464384317398071
34,0,stanford_dogs_image_categorization,lapgyn4_surgical_actions,0.9367067813873291
35,0,svhn,lapgyn4_surgical_actions,0.8745771646499634
36,0,caltech101_object_classification,lapgyn4_surgical_actions,0.9347262978553772
37,0,caltech256_object_classification,lapgyn4_surgical_actions,0.9366502165794373
38,0,cifar10_object_classification,lapgyn4_surgical_actions,0.9330604672431946
39,0,cifar100_object_classification,lapgyn4_surgical_actions,0.9228505492210388
40,0,mnist_digit_classification,lapgyn4_surgical_actions,0.9249584078788757
41,0,emnist_digit_classification,lapgyn4_surgical_actions,0.8457285761833191
42,0,hyperkvasir_anatomical-landmarks,lapgyn4_surgical_actions,0.9470478892326355
43,0,hyperkvasir_pathological-findings,lapgyn4_surgical_actions,0.9330286383628845
44,0,hyperkvasir_quality-of-mucosal-views,lapgyn4_surgical_actions,0.9460037350654602
45,0,hyperkvasir_therapeutic-interventions,lapgyn4_surgical_actions,0.9291688203811646
46,0,cholec80_grasper_presence,lapgyn4_surgical_actions,0.9452436566352844
47,0,cholec80_bipolar_presence,lapgyn4_surgical_actions,0.9498646855354309
48,0,cholec80_hook_presence,lapgyn4_surgical_actions,0.9386608600616455
49,0,cholec80_scissors_presence,lapgyn4_surgical_actions,0.9447178840637207
50,0,cholec80_clipper_presence,lapgyn4_surgical_actions,0.9413219094276428
51,0,cholec80_irrigator_presence,lapgyn4_surgical_actions,0.9354334473609924
52,0,cholec80_specimenbag_presence,lapgyn4_surgical_actions,0.9389165639877319
53,0,derm7pt_skin_lesions,lapgyn4_surgical_actions,0.9442965388298035
54,0,lapgyn4_anatomical_structures,lapgyn4_instrument_count,0.8824625015258789
55,0,lapgyn4_surgical_actions,lapgyn4_instrument_count,0.8915714025497437
56,0,lapgyn4_anatomical_actions,lapgyn4_instrument_count,0.8934311866760254
57,0,sklin2_skin_lesions,lapgyn4_instrument_count,0.8863260746002197
58,0,identify_nbi_infframes,lapgyn4_instrument_count,0.8783459663391113
59,0,laryngeal_tissues,lapgyn4_instrument_count,0.8942701816558838
60,0,nerthus_bowel_cleansing_quality,lapgyn4_instrument_count,0.8430728912353516
61,0,stanford_dogs_image_categorization,lapgyn4_instrument_count,0.8573373556137085
62,0,svhn,lapgyn4_instrument_count,0.8215102553367615
63,0,caltech101_object_classification,lapgyn4_instrument_count,0.8834232091903687
64,0,caltech256_object_classification,lapgyn4_instrument_count,0.8736794590950012
65,0,cifar10_object_classification,lapgyn4_instrument_count,0.8595383167266846
66,0,cifar100_object_classification,lapgyn4_instrument_count,0.8850823640823364
67,0,mnist_digit_classification,lapgyn4_instrument_count,0.907680332660675
68,0,emnist_digit_classification,lapgyn4_instrument_count,0.787051796913147
69,0,hyperkvasir_anatomical-landmarks,lapgyn4_instrument_count,0.8884748816490173
70,0,hyperkvasir_pathological-findings,lapgyn4_instrument_count,0.8832628726959229
71,0,hyperkvasir_quality-of-mucosal-views,lapgyn4_instrument_count,0.8814411163330078
72,0,hyperkvasir_therapeutic-interventions,lapgyn4_instrument_count,0.8896220326423645
73,0,derm7pt_skin_lesions,lapgyn4_instrument_count,0.8626705408096313
74,0,lapgyn4_anatomical_structures,lapgyn4_anatomical_actions,0.9622747898101807
75,0,lapgyn4_surgical_actions,lapgyn4_anatomical_actions,0.9700510501861572
76,0,lapgyn4_instrument_count,lapgyn4_anatomical_actions,0.9526223540306091
77,0,sklin2_skin_lesions,lapgyn4_anatomical_actions,0.9588916897773743
78,0,identify_nbi_infframes,lapgyn4_anatomical_actions,0.9660665988922119
79,0,laryngeal_tissues,lapgyn4_anatomical_actions,0.9631308317184448
80,0,nerthus_bowel_cleansing_quality,lapgyn4_anatomical_actions,0.9664400815963745
81,0,stanford_dogs_image_categorization,lapgyn4_anatomical_actions,0.964731752872467
82,0,svhn,lapgyn4_anatomical_actions,0.9442980885505676
83,0,caltech101_object_classification,lapgyn4_anatomical_actions,0.9551005363464355
84,0,caltech256_object_classification,lapgyn4_anatomical_actions,0.9625978469848633
85,0,cifar10_object_classification,lapgyn4_anatomical_actions,0.9536206126213074
86,0,cifar100_object_classification,lapgyn4_anatomical_actions,0.9492101669311523
87,0,mnist_digit_classification,lapgyn4_anatomical_actions,0.9489933848381042
88,0,emnist_digit_classification,lapgyn4_anatomical_actions,0.9014438390731812
89,0,hyperkvasir_anatomical-landmarks,lapgyn4_anatomical_actions,0.9591457843780518
90,0,hyperkvasir_pathological-findings,lapgyn4_anatomical_actions,0.9508827328681946
91,0,hyperkvasir_quality-of-mucosal-views,lapgyn4_anatomical_actions,0.9687509536743164
92,0,hyperkvasir_therapeutic-interventions,lapgyn4_anatomical_actions,0.955703854560852
93,0,cholec80_grasper_presence,lapgyn4_anatomical_actions,0.9520443677902222
94,0,cholec80_bipolar_presence,lapgyn4_anatomical_actions,0.9652092456817627
95,0,cholec80_hook_presence,lapgyn4_anatomical_actions,0.961024284362793
96,0,cholec80_scissors_presence,lapgyn4_anatomical_actions,0.9637300968170166
97,0,cholec80_clipper_presence,lapgyn4_anatomical_actions,0.9586079120635986
98,0,cholec80_irrigator_presence,lapgyn4_anatomical_actions,0.9599037766456604
99,0,cholec80_specimenbag_presence,lapgyn4_anatomical_actions,0.9548275470733643
100,0,derm7pt_skin_lesions,lapgyn4_anatomical_actions,0.9621018767356873
101,0,lapgyn4_anatomical_structures,sklin2_skin_lesions,0.8400708436965942
102,0,lapgyn4_surgical_actions,sklin2_skin_lesions,0.49384480714797974
103,0,lapgyn4_instrument_count,sklin2_skin_lesions,0.5009281635284424
104,0,lapgyn4_anatomical_actions,sklin2_skin_lesions,0.7463250756263733
105,0,identify_nbi_infframes,sklin2_skin_lesions,0.8064637184143066
106,0,laryngeal_tissues,sklin2_skin_lesions,0.7475364804267883
107,0,nerthus_bowel_cleansing_quality,sklin2_skin_lesions,0.8266966342926025
108,0,stanford_dogs_image_categorization,sklin2_skin_lesions,0.45797187089920044
109,0,svhn,sklin2_skin_lesions,0.5032731294631958
110,0,caltech101_object_classification,sklin2_skin_lesions,0.5671838521957397
111,0,caltech256_object_classification,sklin2_skin_lesions,0.40775299072265625
112,0,cifar10_object_classification,sklin2_skin_lesions,0.6467503905296326
113,0,cifar100_object_classification,sklin2_skin_lesions,0.3864332139492035
114,0,mnist_digit_classification,sklin2_skin_lesions,0.5124101638793945
115,0,emnist_digit_classification,sklin2_skin_lesions,0.5527976155281067
116,0,hyperkvasir_anatomical-landmarks,sklin2_skin_lesions,0.7846491932868958
117,0,hyperkvasir_pathological-findings,sklin2_skin_lesions,0.6420347690582275
118,0,hyperkvasir_quality-of-mucosal-views,sklin2_skin_lesions,0.8492648005485535
119,0,hyperkvasir_therapeutic-interventions,sklin2_skin_lesions,0.807039737701416
120,0,cholec80_grasper_presence,sklin2_skin_lesions,0.630861759185791
121,0,cholec80_bipolar_presence,sklin2_skin_lesions,0.6743019819259644
122,0,cholec80_hook_presence,sklin2_skin_lesions,0.6398594379425049
123,0,cholec80_scissors_presence,sklin2_skin_lesions,0.503993809223175
124,0,cholec80_clipper_presence,sklin2_skin_lesions,0.5175164937973022
125,0,cholec80_irrigator_presence,sklin2_skin_lesions,0.628230094909668
126,0,cholec80_specimenbag_presence,sklin2_skin_lesions,0.6233503818511963
127,0,derm7pt_skin_lesions,sklin2_skin_lesions,0.8707143068313599
128,0,lapgyn4_anatomical_structures,identify_nbi_infframes,1.0
129,0,lapgyn4_surgical_actions,identify_nbi_infframes,0.9997427463531494
130,0,lapgyn4_instrument_count,identify_nbi_infframes,0.9989712238311768
131,0,lapgyn4_anatomical_actions,identify_nbi_infframes,0.9994856119155884
132,0,sklin2_skin_lesions,identify_nbi_infframes,0.999421238899231
133,0,laryngeal_tissues,identify_nbi_infframes,0.9971064329147339
134,0,nerthus_bowel_cleansing_quality,identify_nbi_infframes,0.9999356865882874
135,0,stanford_dogs_image_categorization,identify_nbi_infframes,0.9996141791343689
136,0,svhn,identify_nbi_infframes,0.9990354776382446
137,0,caltech101_object_classification,identify_nbi_infframes,0.9992927312850952
138,0,caltech256_object_classification,identify_nbi_infframes,0.9999356865882874
139,0,cifar10_object_classification,identify_nbi_infframes,0.9994856119155884
140,0,cifar100_object_classification,identify_nbi_infframes,0.9987139701843262
141,0,mnist_digit_classification,identify_nbi_infframes,0.9996784925460815
142,0,emnist_digit_classification,identify_nbi_infframes,0.9988425970077515
143,0,hyperkvasir_anatomical-landmarks,identify_nbi_infframes,0.9991641044616699
144,0,hyperkvasir_pathological-findings,identify_nbi_infframes,0.9998071193695068
145,0,hyperkvasir_quality-of-mucosal-views,identify_nbi_infframes,0.9991641044616699
146,0,hyperkvasir_therapeutic-interventions,identify_nbi_infframes,0.9998071193695068
147,0,cholec80_grasper_presence,identify_nbi_infframes,0.9995498657226562
148,0,cholec80_bipolar_presence,identify_nbi_infframes,0.9998713731765747
149,0,cholec80_hook_presence,identify_nbi_infframes,0.9989068508148193
150,0,cholec80_scissors_presence,identify_nbi_infframes,0.9997428059577942
151,0,cholec80_clipper_presence,identify_nbi_infframes,0.9997428059577942
152,0,cholec80_irrigator_presence,identify_nbi_infframes,0.9991641044616699
153,0,cholec80_specimenbag_presence,identify_nbi_infframes,0.9998713731765747
154,0,derm7pt_skin_lesions,identify_nbi_infframes,0.9998071193695068
155,0,lapgyn4_anatomical_structures,laryngeal_tissues,0.9950069189071655
156,0,lapgyn4_surgical_actions,laryngeal_tissues,0.9994834661483765
157,0,lapgyn4_instrument_count,laryngeal_tissues,0.9994643330574036
158,0,lapgyn4_anatomical_actions,laryngeal_tissues,0.9999426007270813
159,0,sklin2_skin_lesions,laryngeal_tissues,0.9996556043624878
160,0,identify_nbi_infframes,laryngeal_tissues,0.9995025396347046
161,0,nerthus_bowel_cleansing_quality,laryngeal_tissues,0.998335599899292
162,0,stanford_dogs_image_categorization,laryngeal_tissues,0.9961738586425781
163,0,svhn,laryngeal_tissues,1.0
164,0,caltech101_object_classification,laryngeal_tissues,0.9987947940826416
165,0,caltech256_object_classification,laryngeal_tissues,0.9995982646942139
166,0,cifar10_object_classification,laryngeal_tissues,0.9997321963310242
167,0,cifar100_object_classification,laryngeal_tissues,0.9998278021812439
168,0,mnist_digit_classification,laryngeal_tissues,0.999330461025238
169,0,emnist_digit_classification,laryngeal_tissues,0.999617338180542
170,0,hyperkvasir_anatomical-landmarks,laryngeal_tissues,0.9983738660812378
171,0,hyperkvasir_pathological-findings,laryngeal_tissues,0.9979529976844788
172,0,hyperkvasir_quality-of-mucosal-views,laryngeal_tissues,0.9998852014541626
173,0,hyperkvasir_therapeutic-interventions,laryngeal_tissues,0.9984886646270752
174,0,cholec80_grasper_presence,laryngeal_tissues,0.9997895956039429
175,0,cholec80_bipolar_presence,laryngeal_tissues,0.9991199970245361
176,0,cholec80_hook_presence,laryngeal_tissues,0.9994261264801025
