,r,s,t,p
0,0,lapgyn4_anatomical_structures,idle_action_recognition,0.9950000047683716
1,0,lapgyn4_surgical_actions,idle_action_recognition,0.9947222471237183
2,0,lapgyn4_instrument_count,idle_action_recognition,0.9958333373069763
3,0,lapgyn4_anatomical_actions,idle_action_recognition,0.9950000047683716
4,0,sklin2_skin_lesions,idle_action_recognition,0.9950000047683716
5,0,identify_nbi_infframes,idle_action_recognition,0.9952777624130249
6,0,laryngeal_tissues,idle_action_recognition,0.9947222471237183
7,0,nerthus_bowel_cleansing_quality,idle_action_recognition,0.9963889122009277
8,0,stanford_dogs_image_categorization,idle_action_recognition,0.9947222471237183
9,0,svhn,idle_action_recognition,0.9941666722297668
10,0,caltech101_object_classification,idle_action_recognition,0.9944444894790649
11,0,caltech256_object_classification,idle_action_recognition,0.9938888549804688
12,0,cifar10_object_classification,idle_action_recognition,0.9947222471237183
13,0,cifar100_object_classification,idle_action_recognition,0.9941666722297668
14,0,mnist_digit_classification,idle_action_recognition,0.9958333373069763
15,0,emnist_digit_classification,idle_action_recognition,0.9950000047683716
16,0,hyperkvasir_anatomical-landmarks,idle_action_recognition,0.9941666722297668
17,0,hyperkvasir_pathological-findings,idle_action_recognition,0.9958333373069763
18,0,hyperkvasir_quality-of-mucosal-views,idle_action_recognition,0.9938888549804688
19,0,hyperkvasir_therapeutic-interventions,idle_action_recognition,0.9947222471237183
20,0,cholec80_grasper_presence,idle_action_recognition,0.9958333373069763
21,0,cholec80_bipolar_presence,idle_action_recognition,0.9950000047683716
22,0,cholec80_hook_presence,idle_action_recognition,0.9952777624130249
23,0,cholec80_scissors_presence,idle_action_recognition,0.9952777624130249
24,0,cholec80_clipper_presence,idle_action_recognition,0.9958333373069763
25,0,cholec80_irrigator_presence,idle_action_recognition,0.9963889122009277
26,0,cholec80_specimenbag_presence,idle_action_recognition,0.9958333373069763
27,0,derm7pt_skin_lesions,idle_action_recognition,0.9947222471237183
28,0,barretts_esophagus_diagnosis,idle_action_recognition,0.9958333373069763
29,0,brain_tumor_classification,idle_action_recognition,0.9963889122009277
30,0,mednode_melanoma_classification,idle_action_recognition,0.9950000047683716
31,0,brain_tumor_type_classification,idle_action_recognition,0.9938888549804688
32,0,chexpert_enlarged_cardiomediastinum,idle_action_recognition,0.9944444894790649
33,0,chexpert_cardiomegaly,idle_action_recognition,0.9950000047683716
34,0,chexpert_lung_opacity,idle_action_recognition,0.9950000047683716
35,0,chexpert_lung_lesion,idle_action_recognition,0.9947222471237183
36,0,chexpert_edema,idle_action_recognition,0.9947222471237183
37,0,chexpert_consolidation,idle_action_recognition,0.9963889122009277
38,0,chexpert_pneumonia,idle_action_recognition,0.9958333373069763
39,0,chexpert_atelectasis,idle_action_recognition,0.9952777624130249
40,0,chexpert_pneumothorax,idle_action_recognition,0.9950000047683716
41,0,chexpert_pleural_effusion,idle_action_recognition,0.9961111545562744
42,0,chexpert_pleural_other,idle_action_recognition,0.9961110949516296
43,0,chexpert_fracture,idle_action_recognition,0.995555579662323
44,0,chexpert_support_devices,idle_action_recognition,0.9950000047683716
45,0,pneumonia_classification,idle_action_recognition,0.9950000047683716
46,0,ph2-melanocytic-lesions-classification,idle_action_recognition,0.9952777624130249
47,0,covid_xray_classification,idle_action_recognition,0.9947222471237183
48,0,isic20_melanoma_classification,idle_action_recognition,0.9936110973358154
49,0,deep_drid_dr_level,idle_action_recognition,0.9941666722297668
