,r,s,t,p
0,0,lapgyn4_surgical_actions,lapgyn4_anatomical_structures,0.996447741985321
1,0,lapgyn4_instrument_count,lapgyn4_anatomical_structures,0.9904703497886658
2,0,lapgyn4_anatomical_actions,lapgyn4_anatomical_structures,0.9986748099327087
3,0,sklin2_skin_lesions,lapgyn4_anatomical_structures,0.9972320795059204
4,0,identify_nbi_infframes,lapgyn4_anatomical_structures,0.9970096945762634
5,0,laryngeal_tissues,lapgyn4_anatomical_structures,0.9986729025840759
6,0,nerthus_bowel_cleansing_quality,lapgyn4_anatomical_structures,0.9989128112792969
7,0,stanford_dogs_image_categorization,lapgyn4_anatomical_structures,0.9961945414543152
8,0,svhn,lapgyn4_anatomical_structures,0.9965397119522095
9,0,caltech101_object_classification,lapgyn4_anatomical_structures,0.9955165982246399
10,0,caltech256_object_classification,lapgyn4_anatomical_structures,0.9946361780166626
11,0,cifar10_object_classification,lapgyn4_anatomical_structures,0.9970356225967407
12,0,cifar100_object_classification,lapgyn4_anatomical_structures,0.9971923232078552
13,0,mnist_digit_classification,lapgyn4_anatomical_structures,0.9988361597061157
14,0,emnist_digit_classification,lapgyn4_anatomical_structures,0.9980111122131348
15,0,hyperkvasir_anatomical-landmarks,lapgyn4_anatomical_structures,0.9976165890693665
16,0,hyperkvasir_pathological-findings,lapgyn4_anatomical_structures,0.9948816299438477
17,0,hyperkvasir_quality-of-mucosal-views,lapgyn4_anatomical_structures,0.9941791892051697
18,0,hyperkvasir_therapeutic-interventions,lapgyn4_anatomical_structures,0.9965681433677673
19,0,cholec80_grasper_presence,lapgyn4_anatomical_structures,0.9972943663597107
20,0,cholec80_bipolar_presence,lapgyn4_anatomical_structures,0.9980911612510681
21,0,cholec80_hook_presence,lapgyn4_anatomical_structures,0.9971281290054321
22,0,cholec80_scissors_presence,lapgyn4_anatomical_structures,0.9973541498184204
23,0,cholec80_clipper_presence,lapgyn4_anatomical_structures,0.9954313635826111
24,0,cholec80_irrigator_presence,lapgyn4_anatomical_structures,0.9988433718681335
25,0,cholec80_specimenbag_presence,lapgyn4_anatomical_structures,0.997754693031311
26,0,derm7pt_skin_lesions,lapgyn4_anatomical_structures,0.997524082660675
27,0,lapgyn4_anatomical_structures,lapgyn4_surgical_actions,0.9986047744750977
28,0,lapgyn4_instrument_count,lapgyn4_surgical_actions,0.9981642961502075
29,0,lapgyn4_anatomical_actions,lapgyn4_surgical_actions,0.9982978105545044
30,0,sklin2_skin_lesions,lapgyn4_surgical_actions,0.9986066818237305
31,0,identify_nbi_infframes,lapgyn4_surgical_actions,0.9984966516494751
32,0,laryngeal_tissues,lapgyn4_surgical_actions,0.9985532760620117
33,0,nerthus_bowel_cleansing_quality,lapgyn4_surgical_actions,0.9989438056945801
34,0,stanford_dogs_image_categorization,lapgyn4_surgical_actions,0.9980102777481079
35,0,svhn,lapgyn4_surgical_actions,0.9985767602920532
36,0,caltech101_object_classification,lapgyn4_surgical_actions,0.9986616373062134
37,0,caltech256_object_classification,lapgyn4_surgical_actions,0.9980980157852173
38,0,cifar10_object_classification,lapgyn4_surgical_actions,0.9980543851852417
39,0,cifar100_object_classification,lapgyn4_surgical_actions,0.9984601736068726
40,0,mnist_digit_classification,lapgyn4_surgical_actions,0.9986480474472046
41,0,emnist_digit_classification,lapgyn4_surgical_actions,0.9980570077896118
42,0,hyperkvasir_anatomical-landmarks,lapgyn4_surgical_actions,0.9989207983016968
43,0,hyperkvasir_pathological-findings,lapgyn4_surgical_actions,0.9987477660179138
44,0,hyperkvasir_quality-of-mucosal-views,lapgyn4_surgical_actions,0.9987550377845764
45,0,hyperkvasir_therapeutic-interventions,lapgyn4_surgical_actions,0.9988726377487183
46,0,cholec80_grasper_presence,lapgyn4_surgical_actions,0.9981167912483215
47,0,cholec80_bipolar_presence,lapgyn4_surgical_actions,0.9984067678451538
48,0,cholec80_hook_presence,lapgyn4_surgical_actions,0.9984664916992188
49,0,cholec80_scissors_presence,lapgyn4_surgical_actions,0.9987736344337463
50,0,cholec80_clipper_presence,lapgyn4_surgical_actions,0.9987468123435974
51,0,cholec80_irrigator_presence,lapgyn4_surgical_actions,0.9983208179473877
52,0,cholec80_specimenbag_presence,lapgyn4_surgical_actions,0.9986910820007324
53,0,derm7pt_skin_lesions,lapgyn4_surgical_actions,0.9984462261199951
54,0,lapgyn4_anatomical_structures,lapgyn4_instrument_count,0.9840376973152161
55,0,lapgyn4_surgical_actions,lapgyn4_instrument_count,0.9842919707298279
56,0,lapgyn4_anatomical_actions,lapgyn4_instrument_count,0.9821295738220215
57,0,sklin2_skin_lesions,lapgyn4_instrument_count,0.9844356775283813
58,0,identify_nbi_infframes,lapgyn4_instrument_count,0.9853640794754028
59,0,laryngeal_tissues,lapgyn4_instrument_count,0.9851040840148926
60,0,nerthus_bowel_cleansing_quality,lapgyn4_instrument_count,0.9841611385345459
61,0,stanford_dogs_image_categorization,lapgyn4_instrument_count,0.982300341129303
62,0,svhn,lapgyn4_instrument_count,0.9852670431137085
63,0,caltech101_object_classification,lapgyn4_instrument_count,0.9818822741508484
64,0,caltech256_object_classification,lapgyn4_instrument_count,0.9791303873062134
65,0,cifar10_object_classification,lapgyn4_instrument_count,0.9852139949798584
66,0,cifar100_object_classification,lapgyn4_instrument_count,0.9799801111221313
67,0,mnist_digit_classification,lapgyn4_instrument_count,0.9844738245010376
68,0,emnist_digit_classification,lapgyn4_instrument_count,0.9853012561798096
69,0,hyperkvasir_anatomical-landmarks,lapgyn4_instrument_count,0.9853668212890625
70,0,hyperkvasir_pathological-findings,lapgyn4_instrument_count,0.9837753772735596
71,0,hyperkvasir_quality-of-mucosal-views,lapgyn4_instrument_count,0.9841465950012207
72,0,hyperkvasir_therapeutic-interventions,lapgyn4_instrument_count,0.9845852851867676
73,0,derm7pt_skin_lesions,lapgyn4_instrument_count,0.9856318235397339
74,0,lapgyn4_anatomical_structures,lapgyn4_anatomical_actions,0.9905561208724976
75,0,lapgyn4_surgical_actions,lapgyn4_anatomical_actions,0.9912718534469604
76,0,lapgyn4_instrument_count,lapgyn4_anatomical_actions,0.9860285520553589
77,0,sklin2_skin_lesions,lapgyn4_anatomical_actions,0.9905577301979065
78,0,identify_nbi_infframes,lapgyn4_anatomical_actions,0.9901095628738403
79,0,laryngeal_tissues,lapgyn4_anatomical_actions,0.9902173280715942
80,0,nerthus_bowel_cleansing_quality,lapgyn4_anatomical_actions,0.9908938407897949
81,0,stanford_dogs_image_categorization,lapgyn4_anatomical_actions,0.9877984523773193
82,0,svhn,lapgyn4_anatomical_actions,0.9902788400650024
83,0,caltech101_object_classification,lapgyn4_anatomical_actions,0.987274706363678
84,0,caltech256_object_classification,lapgyn4_anatomical_actions,0.9828575253486633
85,0,cifar10_object_classification,lapgyn4_anatomical_actions,0.9907841682434082
86,0,cifar100_object_classification,lapgyn4_anatomical_actions,0.9861866235733032
87,0,mnist_digit_classification,lapgyn4_anatomical_actions,0.9919841289520264
88,0,emnist_digit_classification,lapgyn4_anatomical_actions,0.99057936668396
89,0,hyperkvasir_anatomical-landmarks,lapgyn4_anatomical_actions,0.9914331436157227
90,0,hyperkvasir_pathological-findings,lapgyn4_anatomical_actions,0.9876208305358887
91,0,hyperkvasir_quality-of-mucosal-views,lapgyn4_anatomical_actions,0.9919135570526123
92,0,hyperkvasir_therapeutic-interventions,lapgyn4_anatomical_actions,0.9898281097412109
93,0,cholec80_grasper_presence,lapgyn4_anatomical_actions,0.9906286001205444
94,0,cholec80_bipolar_presence,lapgyn4_anatomical_actions,0.9887584447860718
95,0,cholec80_hook_presence,lapgyn4_anatomical_actions,0.991165280342102
96,0,cholec80_scissors_presence,lapgyn4_anatomical_actions,0.9898695945739746
97,0,cholec80_clipper_presence,lapgyn4_anatomical_actions,0.9893315434455872
98,0,cholec80_irrigator_presence,lapgyn4_anatomical_actions,0.9904845952987671
99,0,cholec80_specimenbag_presence,lapgyn4_anatomical_actions,0.9902443885803223
100,0,derm7pt_skin_lesions,lapgyn4_anatomical_actions,0.9903976917266846
101,0,lapgyn4_anatomical_structures,sklin2_skin_lesions,0.9191281795501709
102,0,lapgyn4_surgical_actions,sklin2_skin_lesions,0.9246630072593689
103,0,lapgyn4_instrument_count,sklin2_skin_lesions,0.9124510288238525
104,0,lapgyn4_anatomical_actions,sklin2_skin_lesions,0.910029411315918
105,0,identify_nbi_infframes,sklin2_skin_lesions,0.9159913659095764
106,0,laryngeal_tissues,sklin2_skin_lesions,0.8969243764877319
