,r,s,t,p
0,0,lapgyn4_anatomical_structures,idle_action_recognition,0.9993671178817749
1,0,lapgyn4_anatomical_structures,barretts_esophagus_diagnosis,0.9652236700057983
2,0,lapgyn4_anatomical_structures,brain_tumor_classification,0.9999572038650513
3,0,lapgyn4_anatomical_structures,mednode_melanoma_classification,0.9571428298950195
4,0,lapgyn4_anatomical_structures,brain_tumor_type_classification,0.9988553524017334
5,0,lapgyn4_anatomical_structures,chexpert_enlarged_cardiomediastinum,0.8085610866546631
6,0,lapgyn4_anatomical_structures,chexpert_cardiomegaly,0.9075025320053101
7,0,lapgyn4_anatomical_structures,chexpert_lung_opacity,0.8450770974159241
8,0,lapgyn4_anatomical_structures,chexpert_lung_lesion,0.5
9,0,lapgyn4_anatomical_structures,chexpert_edema,0.864932656288147
10,0,lapgyn4_anatomical_structures,chexpert_consolidation,0.923044741153717
11,0,lapgyn4_anatomical_structures,chexpert_pneumonia,0.722161054611206
12,0,lapgyn4_anatomical_structures,chexpert_atelectasis,0.6612334847450256
13,0,lapgyn4_anatomical_structures,chexpert_pneumothorax,0.8230569958686829
14,0,lapgyn4_anatomical_structures,chexpert_pleural_effusion,0.9415907859802246
15,0,lapgyn4_anatomical_structures,chexpert_pleural_other,0.768339991569519
16,0,lapgyn4_anatomical_structures,chexpert_fracture,0.7491172552108765
17,0,lapgyn4_anatomical_structures,chexpert_support_devices,0.8005854487419128
18,0,lapgyn4_anatomical_structures,pneumonia_classification,0.9996329545974731
19,0,lapgyn4_anatomical_structures,ph2-melanocytic-lesions-classification,0.8350694179534912
20,0,lapgyn4_anatomical_structures,covid_xray_classification,0.9991919994354248
21,0,lapgyn4_anatomical_structures,isic20_melanoma_classification,0.819713830947876
22,0,lapgyn4_anatomical_structures,deep_drid_dr_level,0.9050213098526001
23,0,lapgyn4_anatomical_structures,shenzen_chest_xray_tuberculosis,0.9748217463493347
24,0,lapgyn4_anatomical_structures,crawled_covid_ct_classification,0.9837499856948853
25,0,lapgyn4_anatomical_structures,deep_drid_quality,0.8464483022689819
26,0,lapgyn4_anatomical_structures,deep_drid_clarity,0.8091966509819031
27,0,lapgyn4_anatomical_structures,deep_drid_field,0.8039806485176086
28,0,lapgyn4_anatomical_structures,deep_drid_artifact,0.8423870801925659
29,0,lapgyn4_anatomical_structures,kvasir_capsule_anatomy,0.9999960660934448
30,0,lapgyn4_anatomical_structures,kvasir_capsule_content,0.9999996423721313
31,0,lapgyn4_anatomical_structures,kvasir_capsule_pathologies,0.99998539686203
32,0,lapgyn4_anatomical_structures,breast_cancer_classification_v2,0.9298421740531921
33,0,lapgyn4_anatomical_structures,eye_condition_classification,0.8519049882888794
34,0,lapgyn4_anatomical_structures,mura_xr_wrist,0.9461095333099365
35,0,lapgyn4_anatomical_structures,mura_xr_shoulder,0.8671315908432007
36,0,lapgyn4_anatomical_structures,mura_xr_humerus,0.935987651348114
37,0,lapgyn4_anatomical_structures,mura_xr_hand,0.5
38,0,lapgyn4_anatomical_structures,mura_xr_forearm,0.9039578437805176
39,0,lapgyn4_anatomical_structures,mura_xr_finger,0.5
40,0,lapgyn4_anatomical_structures,mura_xr_elbow,0.9207169413566589
