,r,s,t,p
0,0,lapgyn4_anatomical_structures,lapgyn4_surgical_actions,0.9649774432182312
1,0,lapgyn4_anatomical_structures,lapgyn4_instrument_count,0.9240264892578125
2,0,lapgyn4_anatomical_structures,lapgyn4_anatomical_actions,0.9449143409729004
3,0,lapgyn4_anatomical_structures,sklin2_skin_lesions,0.465029776096344
4,0,lapgyn4_anatomical_structures,identify_nbi_infframes,0.9930555820465088
5,0,lapgyn4_anatomical_structures,laryngeal_tissues,0.9924242496490479
6,0,lapgyn4_anatomical_structures,nerthus_bowel_cleansing_quality,1.0
7,0,lapgyn4_anatomical_structures,stanford_dogs_image_categorization,0.7732281684875488
8,0,lapgyn4_anatomical_structures,svhn,0.10000000149011612
9,0,lapgyn4_anatomical_structures,caltech101_object_classification,0.054820314049720764
10,0,lapgyn4_anatomical_structures,caltech256_object_classification,0.010967654176056385
11,0,lapgyn4_anatomical_structures,cifar10_object_classification,0.968999981880188
12,0,lapgyn4_anatomical_structures,cifar100_object_classification,0.05269999802112579
13,0,lapgyn4_anatomical_structures,mnist_digit_classification,0.9897997379302979
14,0,lapgyn4_anatomical_structures,emnist_digit_classification,0.8599733710289001
15,0,lapgyn4_anatomical_structures,hyperkvasir_anatomical-landmarks,0.8312236070632935
16,0,lapgyn4_anatomical_structures,hyperkvasir_pathological-findings,0.21021480858325958
17,0,lapgyn4_anatomical_structures,hyperkvasir_quality-of-mucosal-views,0.9520376920700073
18,0,lapgyn4_anatomical_structures,hyperkvasir_therapeutic-interventions,0.9294437170028687
19,0,lapgyn4_anatomical_structures,cholec80_grasper_presence,0.9514616131782532
20,0,lapgyn4_anatomical_structures,cholec80_bipolar_presence,0.9707190990447998
21,0,lapgyn4_anatomical_structures,cholec80_hook_presence,0.9821504354476929
22,0,lapgyn4_anatomical_structures,cholec80_scissors_presence,0.9682817459106445
23,0,lapgyn4_anatomical_structures,cholec80_clipper_presence,0.9616504311561584
24,0,lapgyn4_anatomical_structures,cholec80_irrigator_presence,0.9828156232833862
25,0,lapgyn4_anatomical_structures,cholec80_specimenbag_presence,0.9811854362487793
26,0,lapgyn4_anatomical_structures,derm7pt_skin_lesions,0.5206989049911499
27,0,lapgyn4_surgical_actions,lapgyn4_anatomical_structures,0.9691745042800903
28,0,lapgyn4_surgical_actions,lapgyn4_instrument_count,0.8407917022705078
29,0,lapgyn4_surgical_actions,lapgyn4_anatomical_actions,0.9454431533813477
30,0,lapgyn4_surgical_actions,sklin2_skin_lesions,0.4836309850215912
31,0,lapgyn4_surgical_actions,identify_nbi_infframes,0.9861111044883728
32,0,lapgyn4_surgical_actions,laryngeal_tissues,0.9924242496490479
33,0,lapgyn4_surgical_actions,nerthus_bowel_cleansing_quality,1.0
34,0,lapgyn4_surgical_actions,stanford_dogs_image_categorization,0.7745072245597839
35,0,lapgyn4_surgical_actions,svhn,0.11560830473899841
36,0,lapgyn4_surgical_actions,caltech101_object_classification,0.8384789228439331
37,0,lapgyn4_surgical_actions,caltech256_object_classification,0.05514262616634369
38,0,lapgyn4_surgical_actions,cifar10_object_classification,0.9649999737739563
39,0,lapgyn4_surgical_actions,cifar100_object_classification,0.7851999998092651
40,0,lapgyn4_surgical_actions,mnist_digit_classification,0.9900445938110352
41,0,lapgyn4_surgical_actions,emnist_digit_classification,0.876329779624939
42,0,lapgyn4_surgical_actions,hyperkvasir_anatomical-landmarks,0.8293092250823975
43,0,lapgyn4_surgical_actions,hyperkvasir_pathological-findings,0.353827565908432
44,0,lapgyn4_surgical_actions,hyperkvasir_quality-of-mucosal-views,0.9821628332138062
45,0,lapgyn4_surgical_actions,hyperkvasir_therapeutic-interventions,0.9348334074020386
46,0,lapgyn4_surgical_actions,cholec80_grasper_presence,0.953031599521637
47,0,lapgyn4_surgical_actions,cholec80_bipolar_presence,0.9746407270431519
48,0,lapgyn4_surgical_actions,cholec80_hook_presence,0.9856262803077698
49,0,lapgyn4_surgical_actions,cholec80_scissors_presence,0.9313225746154785
50,0,lapgyn4_surgical_actions,cholec80_clipper_presence,0.9763562679290771
51,0,lapgyn4_surgical_actions,cholec80_irrigator_presence,0.653264582157135
52,0,lapgyn4_surgical_actions,cholec80_specimenbag_presence,0.983047604560852
53,0,lapgyn4_surgical_actions,derm7pt_skin_lesions,0.4346774220466614
54,0,lapgyn4_instrument_count,lapgyn4_anatomical_structures,0.9623511433601379
55,0,lapgyn4_instrument_count,lapgyn4_surgical_actions,0.9591585993766785
56,0,lapgyn4_instrument_count,lapgyn4_anatomical_actions,0.9447404146194458
57,0,lapgyn4_instrument_count,sklin2_skin_lesions,0.5569940209388733
