,r,s,t,p
0,0,lapgyn4_surgical_actions,lapgyn4_anatomical_structures,0.9924952387809753
1,0,lapgyn4_instrument_count,lapgyn4_anatomical_structures,0.9937447905540466
2,0,lapgyn4_anatomical_actions,lapgyn4_anatomical_structures,0.9911333918571472
3,0,sklin2_skin_lesions,lapgyn4_anatomical_structures,0.9917278289794922
4,0,identify_nbi_infframes,lapgyn4_anatomical_structures,0.9894254803657532
5,0,laryngeal_tissues,lapgyn4_anatomical_structures,0.99200040102005
6,0,nerthus_bowel_cleansing_quality,lapgyn4_anatomical_structures,0.9909459948539734
7,0,stanford_dogs_image_categorization,lapgyn4_anatomical_structures,0.9899677634239197
8,0,svhn,lapgyn4_anatomical_structures,0.989483654499054
9,0,caltech101_object_classification,lapgyn4_anatomical_structures,0.9939582943916321
10,0,caltech256_object_classification,lapgyn4_anatomical_structures,0.9915950894355774
11,0,cifar10_object_classification,lapgyn4_anatomical_structures,0.9875718951225281
12,0,cifar100_object_classification,lapgyn4_anatomical_structures,0.991001307964325
13,0,mnist_digit_classification,lapgyn4_anatomical_structures,0.9929256439208984
14,0,emnist_digit_classification,lapgyn4_anatomical_structures,0.9867742657661438
15,0,hyperkvasir_anatomical-landmarks,lapgyn4_anatomical_structures,0.995983898639679
16,0,hyperkvasir_pathological-findings,lapgyn4_anatomical_structures,0.992633044719696
17,0,hyperkvasir_quality-of-mucosal-views,lapgyn4_anatomical_structures,0.995154082775116
18,0,hyperkvasir_therapeutic-interventions,lapgyn4_anatomical_structures,0.9923169016838074
19,0,cholec80_grasper_presence,lapgyn4_anatomical_structures,0.9911578297615051
20,0,cholec80_bipolar_presence,lapgyn4_anatomical_structures,0.9859630465507507
21,0,cholec80_hook_presence,lapgyn4_anatomical_structures,0.9912064671516418
22,0,cholec80_scissors_presence,lapgyn4_anatomical_structures,0.9924585223197937
23,0,cholec80_clipper_presence,lapgyn4_anatomical_structures,0.9905907511711121
24,0,cholec80_irrigator_presence,lapgyn4_anatomical_structures,0.9900293350219727
25,0,cholec80_specimenbag_presence,lapgyn4_anatomical_structures,0.9917139410972595
26,0,derm7pt_skin_lesions,lapgyn4_anatomical_structures,0.9907522201538086
27,0,lapgyn4_anatomical_structures,lapgyn4_surgical_actions,0.9584387540817261
28,0,lapgyn4_instrument_count,lapgyn4_surgical_actions,0.9484614133834839
29,0,lapgyn4_anatomical_actions,lapgyn4_surgical_actions,0.9518495798110962
30,0,sklin2_skin_lesions,lapgyn4_surgical_actions,0.9546800851821899
31,0,identify_nbi_infframes,lapgyn4_surgical_actions,0.9560157656669617
32,0,laryngeal_tissues,lapgyn4_surgical_actions,0.9555929899215698
33,0,nerthus_bowel_cleansing_quality,lapgyn4_surgical_actions,0.9551211595535278
34,0,stanford_dogs_image_categorization,lapgyn4_surgical_actions,0.953681230545044
35,0,svhn,lapgyn4_surgical_actions,0.9585179090499878
36,0,caltech101_object_classification,lapgyn4_surgical_actions,0.9596742987632751
37,0,caltech256_object_classification,lapgyn4_surgical_actions,0.9568538069725037
38,0,cifar10_object_classification,lapgyn4_surgical_actions,0.9578619003295898
39,0,cifar100_object_classification,lapgyn4_surgical_actions,0.9528439044952393
40,0,mnist_digit_classification,lapgyn4_surgical_actions,0.9586025476455688
41,0,emnist_digit_classification,lapgyn4_surgical_actions,0.9494921565055847
42,0,hyperkvasir_anatomical-landmarks,lapgyn4_surgical_actions,0.9575768709182739
43,0,hyperkvasir_pathological-findings,lapgyn4_surgical_actions,0.9633281230926514
44,0,hyperkvasir_quality-of-mucosal-views,lapgyn4_surgical_actions,0.95616614818573
45,0,hyperkvasir_therapeutic-interventions,lapgyn4_surgical_actions,0.9512001872062683
46,0,cholec80_grasper_presence,lapgyn4_surgical_actions,0.9472801685333252
47,0,cholec80_bipolar_presence,lapgyn4_surgical_actions,0.9383447170257568
48,0,cholec80_hook_presence,lapgyn4_surgical_actions,0.9473909139633179
49,0,cholec80_scissors_presence,lapgyn4_surgical_actions,0.9436243772506714
50,0,cholec80_clipper_presence,lapgyn4_surgical_actions,0.9444649815559387
51,0,cholec80_irrigator_presence,lapgyn4_surgical_actions,0.9467147588729858
52,0,cholec80_specimenbag_presence,lapgyn4_surgical_actions,0.9501458406448364
53,0,derm7pt_skin_lesions,lapgyn4_surgical_actions,0.9564806222915649
54,0,lapgyn4_anatomical_structures,lapgyn4_instrument_count,0.8747187852859497
55,0,lapgyn4_surgical_actions,lapgyn4_instrument_count,0.8505098223686218
56,0,lapgyn4_anatomical_actions,lapgyn4_instrument_count,0.8850033283233643
57,0,sklin2_skin_lesions,lapgyn4_instrument_count,0.9046230316162109
58,0,identify_nbi_infframes,lapgyn4_instrument_count,0.9128587245941162
59,0,laryngeal_tissues,lapgyn4_instrument_count,0.9282047748565674
60,0,nerthus_bowel_cleansing_quality,lapgyn4_instrument_count,0.8740789890289307
61,0,stanford_dogs_image_categorization,lapgyn4_instrument_count,0.9143350124359131
62,0,svhn,lapgyn4_instrument_count,0.907310962677002
63,0,caltech101_object_classification,lapgyn4_instrument_count,0.9035676121711731
64,0,caltech256_object_classification,lapgyn4_instrument_count,0.8925613164901733
65,0,cifar10_object_classification,lapgyn4_instrument_count,0.881449818611145
66,0,cifar100_object_classification,lapgyn4_instrument_count,0.8685535788536072
67,0,mnist_digit_classification,lapgyn4_instrument_count,0.9025044441223145
68,0,emnist_digit_classification,lapgyn4_instrument_count,0.8815685510635376
69,0,hyperkvasir_anatomical-landmarks,lapgyn4_instrument_count,0.8913218379020691
70,0,hyperkvasir_pathological-findings,lapgyn4_instrument_count,0.9251786470413208
71,0,hyperkvasir_quality-of-mucosal-views,lapgyn4_instrument_count,0.8885258436203003
72,0,hyperkvasir_therapeutic-interventions,lapgyn4_instrument_count,0.9199851751327515
73,0,derm7pt_skin_lesions,lapgyn4_instrument_count,0.9091091752052307
74,0,lapgyn4_anatomical_structures,lapgyn4_anatomical_actions,0.969800591468811
75,0,lapgyn4_surgical_actions,lapgyn4_anatomical_actions,0.9578738212585449
76,0,lapgyn4_instrument_count,lapgyn4_anatomical_actions,0.9675817489624023
77,0,sklin2_skin_lesions,lapgyn4_anatomical_actions,0.9684869050979614
78,0,identify_nbi_infframes,lapgyn4_anatomical_actions,0.9677128791809082
79,0,laryngeal_tissues,lapgyn4_anatomical_actions,0.9694114327430725
80,0,nerthus_bowel_cleansing_quality,lapgyn4_anatomical_actions,0.9693378806114197
81,0,stanford_dogs_image_categorization,lapgyn4_anatomical_actions,0.9684244990348816
82,0,svhn,lapgyn4_anatomical_actions,0.974461555480957
83,0,caltech101_object_classification,lapgyn4_anatomical_actions,0.9731764793395996
84,0,caltech256_object_classification,lapgyn4_anatomical_actions,0.9743869304656982
85,0,cifar10_object_classification,lapgyn4_anatomical_actions,0.970111608505249
86,0,cifar100_object_classification,lapgyn4_anatomical_actions,0.9599660634994507
87,0,mnist_digit_classification,lapgyn4_anatomical_actions,0.9705648422241211
88,0,emnist_digit_classification,lapgyn4_anatomical_actions,0.9740157127380371
89,0,hyperkvasir_anatomical-landmarks,lapgyn4_anatomical_actions,0.9748607873916626
90,0,hyperkvasir_pathological-findings,lapgyn4_anatomical_actions,0.9722609519958496
91,0,hyperkvasir_quality-of-mucosal-views,lapgyn4_anatomical_actions,0.9810237288475037
92,0,hyperkvasir_therapeutic-interventions,lapgyn4_anatomical_actions,0.9757852554321289
93,0,cholec80_grasper_presence,lapgyn4_anatomical_actions,0.9616882801055908
94,0,cholec80_bipolar_presence,lapgyn4_anatomical_actions,0.9650218486785889
95,0,cholec80_hook_presence,lapgyn4_anatomical_actions,0.9703324437141418
96,0,cholec80_scissors_presence,lapgyn4_anatomical_actions,0.9677286744117737
97,0,cholec80_clipper_presence,lapgyn4_anatomical_actions,0.952497124671936
98,0,cholec80_irrigator_presence,lapgyn4_anatomical_actions,0.9662871956825256
99,0,cholec80_specimenbag_presence,lapgyn4_anatomical_actions,0.9617857336997986
100,0,derm7pt_skin_lesions,lapgyn4_anatomical_actions,0.9765706658363342
101,0,lapgyn4_anatomical_structures,sklin2_skin_lesions,0.7562100887298584
102,0,lapgyn4_surgical_actions,sklin2_skin_lesions,0.7004951238632202
103,0,lapgyn4_instrument_count,sklin2_skin_lesions,0.7911409139633179
104,0,lapgyn4_anatomical_actions,sklin2_skin_lesions,0.7648249864578247
105,0,identify_nbi_infframes,sklin2_skin_lesions,0.7683397531509399
106,0,laryngeal_tissues,sklin2_skin_lesions,0.7780591249465942
107,0,nerthus_bowel_cleansing_quality,sklin2_skin_lesions,0.7803183794021606
108,0,stanford_dogs_image_categorization,sklin2_skin_lesions,0.7570697069168091
109,0,svhn,sklin2_skin_lesions,0.7757548093795776
110,0,caltech101_object_classification,sklin2_skin_lesions,0.820988118648529
111,0,caltech256_object_classification,sklin2_skin_lesions,0.7863982915878296
112,0,cifar10_object_classification,sklin2_skin_lesions,0.7690880298614502
113,0,cifar100_object_classification,sklin2_skin_lesions,0.8254589438438416
114,0,mnist_digit_classification,sklin2_skin_lesions,0.855270504951477
115,0,emnist_digit_classification,sklin2_skin_lesions,0.7486588954925537
116,0,hyperkvasir_anatomical-landmarks,sklin2_skin_lesions,0.7686500549316406
117,0,hyperkvasir_pathological-findings,sklin2_skin_lesions,0.7158287763595581
118,0,hyperkvasir_quality-of-mucosal-views,sklin2_skin_lesions,0.8227224349975586
119,0,hyperkvasir_therapeutic-interventions,sklin2_skin_lesions,0.7843528985977173
120,0,cholec80_grasper_presence,sklin2_skin_lesions,0.7103908061981201
121,0,cholec80_bipolar_presence,sklin2_skin_lesions,0.7823663949966431
122,0,cholec80_hook_presence,sklin2_skin_lesions,0.5977956056594849
123,0,cholec80_scissors_presence,sklin2_skin_lesions,0.7810898423194885
124,0,cholec80_clipper_presence,sklin2_skin_lesions,0.6649714708328247
125,0,cholec80_irrigator_presence,sklin2_skin_lesions,0.7712048292160034
126,0,cholec80_specimenbag_presence,sklin2_skin_lesions,0.854270339012146
127,0,derm7pt_skin_lesions,sklin2_skin_lesions,0.46001988649368286
128,0,lapgyn4_anatomical_structures,identify_nbi_infframes,0.9988425970077515
129,0,lapgyn4_surgical_actions,identify_nbi_infframes,0.9996784925460815
130,0,lapgyn4_instrument_count,identify_nbi_infframes,0.9996784925460815
131,0,lapgyn4_anatomical_actions,identify_nbi_infframes,0.999421238899231
132,0,sklin2_skin_lesions,identify_nbi_infframes,0.9991641044616699
133,0,laryngeal_tissues,identify_nbi_infframes,0.9987782835960388
134,0,nerthus_bowel_cleansing_quality,identify_nbi_infframes,0.9993569850921631
135,0,stanford_dogs_image_categorization,identify_nbi_infframes,0.9988425970077515
136,0,svhn,identify_nbi_infframes,0.9998071193695068
137,0,caltech101_object_classification,identify_nbi_infframes,0.9995498657226562
138,0,caltech256_object_classification,identify_nbi_infframes,0.998521089553833
139,0,cifar10_object_classification,identify_nbi_infframes,0.9996141791343689
140,0,cifar100_object_classification,identify_nbi_infframes,0.9998713731765747
141,0,mnist_digit_classification,identify_nbi_infframes,0.9993569850921631
142,0,emnist_digit_classification,identify_nbi_infframes,0.9996141791343689
143,0,hyperkvasir_anatomical-landmarks,identify_nbi_infframes,0.9996784925460815
144,0,hyperkvasir_pathological-findings,identify_nbi_infframes,0.9990997910499573
145,0,hyperkvasir_quality-of-mucosal-views,identify_nbi_infframes,0.9996784925460815
146,0,hyperkvasir_therapeutic-interventions,identify_nbi_infframes,0.999421238899231
147,0,cholec80_grasper_presence,identify_nbi_infframes,0.9999356865882874
148,0,cholec80_bipolar_presence,identify_nbi_infframes,0.9992927312850952
149,0,cholec80_hook_presence,identify_nbi_infframes,0.9994856119155884
150,0,cholec80_scissors_presence,identify_nbi_infframes,0.9987139701843262
151,0,cholec80_clipper_presence,identify_nbi_infframes,0.9992283582687378
152,0,cholec80_irrigator_presence,identify_nbi_infframes,0.9998071193695068
153,0,cholec80_specimenbag_presence,identify_nbi_infframes,0.998971164226532
154,0,derm7pt_skin_lesions,identify_nbi_infframes,0.9996784925460815
155,0,lapgyn4_anatomical_structures,laryngeal_tissues,0.9999617338180542
156,0,lapgyn4_surgical_actions,laryngeal_tissues,0.999579131603241
157,0,lapgyn4_instrument_count,laryngeal_tissues,1.0
158,0,lapgyn4_anatomical_actions,laryngeal_tissues,0.9999234676361084
159,0,sklin2_skin_lesions,laryngeal_tissues,1.0
160,0,identify_nbi_infframes,laryngeal_tissues,1.0
161,0,nerthus_bowel_cleansing_quality,laryngeal_tissues,0.9998660683631897
162,0,stanford_dogs_image_categorization,laryngeal_tissues,0.9998660683631897
163,0,svhn,laryngeal_tissues,0.9997321367263794
164,0,caltech101_object_classification,laryngeal_tissues,1.0
165,0,caltech256_object_classification,laryngeal_tissues,0.9999617338180542
166,0,cifar10_object_classification,laryngeal_tissues,0.9998469352722168
167,0,cifar100_object_classification,laryngeal_tissues,0.9999617338180542
168,0,mnist_digit_classification,laryngeal_tissues,0.9999808669090271
169,0,emnist_digit_classification,laryngeal_tissues,0.9999043345451355
170,0,hyperkvasir_anatomical-landmarks,laryngeal_tissues,0.9999234676361084
171,0,hyperkvasir_pathological-findings,laryngeal_tissues,1.0
172,0,hyperkvasir_quality-of-mucosal-views,laryngeal_tissues,1.0
173,0,hyperkvasir_therapeutic-interventions,laryngeal_tissues,0.9995025992393494
174,0,cholec80_grasper_presence,laryngeal_tissues,0.9991008639335632
175,0,cholec80_bipolar_presence,laryngeal_tissues,1.0
176,0,cholec80_hook_presence,laryngeal_tissues,0.9999617338180542
177,0,cholec80_scissors_presence,laryngeal_tissues,0.9992347955703735
178,0,cholec80_clipper_presence,laryngeal_tissues,0.9999043345451355
179,0,cholec80_irrigator_presence,laryngeal_tissues,0.9997895359992981
180,0,cholec80_specimenbag_presence,laryngeal_tissues,0.9999617338180542
181,0,derm7pt_skin_lesions,laryngeal_tissues,0.9999426007270813
182,0,lapgyn4_anatomical_structures,nerthus_bowel_cleansing_quality,1.0
183,0,lapgyn4_surgical_actions,nerthus_bowel_cleansing_quality,1.0
184,0,lapgyn4_instrument_count,nerthus_bowel_cleansing_quality,1.0
185,0,lapgyn4_anatomical_actions,nerthus_bowel_cleansing_quality,1.0
186,0,sklin2_skin_lesions,nerthus_bowel_cleansing_quality,1.0
187,0,identify_nbi_infframes,nerthus_bowel_cleansing_quality,1.0
188,0,laryngeal_tissues,nerthus_bowel_cleansing_quality,1.0
189,0,stanford_dogs_image_categorization,nerthus_bowel_cleansing_quality,1.0
190,0,svhn,nerthus_bowel_cleansing_quality,1.0
191,0,caltech101_object_classification,nerthus_bowel_cleansing_quality,1.0
192,0,caltech256_object_classification,nerthus_bowel_cleansing_quality,1.0
193,0,cifar10_object_classification,nerthus_bowel_cleansing_quality,1.0
194,0,cifar100_object_classification,nerthus_bowel_cleansing_quality,1.0
195,0,mnist_digit_classification,nerthus_bowel_cleansing_quality,1.0
196,0,emnist_digit_classification,nerthus_bowel_cleansing_quality,1.0
197,0,hyperkvasir_anatomical-landmarks,nerthus_bowel_cleansing_quality,0.9999961853027344
198,0,hyperkvasir_pathological-findings,nerthus_bowel_cleansing_quality,1.0
199,0,hyperkvasir_quality-of-mucosal-views,nerthus_bowel_cleansing_quality,1.0
200,0,hyperkvasir_therapeutic-interventions,nerthus_bowel_cleansing_quality,1.0
201,0,cholec80_grasper_presence,nerthus_bowel_cleansing_quality,1.0
202,0,cholec80_bipolar_presence,nerthus_bowel_cleansing_quality,1.0
203,0,cholec80_hook_presence,nerthus_bowel_cleansing_quality,1.0
204,0,cholec80_scissors_presence,nerthus_bowel_cleansing_quality,1.0
205,0,cholec80_clipper_presence,nerthus_bowel_cleansing_quality,1.0
206,0,cholec80_irrigator_presence,nerthus_bowel_cleansing_quality,1.0
207,0,cholec80_specimenbag_presence,nerthus_bowel_cleansing_quality,1.0
208,0,derm7pt_skin_lesions,nerthus_bowel_cleansing_quality,1.0
209,0,lapgyn4_anatomical_structures,svhn,0.9814014434814453
210,0,lapgyn4_surgical_actions,svhn,0.9728360176086426
211,0,lapgyn4_instrument_count,svhn,0.9786104559898376
212,0,lapgyn4_anatomical_actions,svhn,0.9818386435508728
213,0,sklin2_skin_lesions,svhn,0.9820564389228821
214,0,identify_nbi_infframes,svhn,0.9844623804092407
215,0,laryngeal_tissues,svhn,0.9862937331199646
216,0,nerthus_bowel_cleansing_quality,svhn,0.9854311943054199
217,0,stanford_dogs_image_categorization,svhn,0.985791802406311
218,0,caltech101_object_classification,svhn,0.9801236391067505
219,0,caltech256_object_classification,svhn,0.9798356294631958
220,0,cifar10_object_classification,svhn,0.9831649661064148
221,0,cifar100_object_classification,svhn,0.9818426370620728
222,0,mnist_digit_classification,svhn,0.9810364842414856
223,0,emnist_digit_classification,svhn,0.9814243316650391
224,0,hyperkvasir_anatomical-landmarks,svhn,0.9835042357444763
225,0,hyperkvasir_pathological-findings,svhn,0.9852631688117981
226,0,hyperkvasir_quality-of-mucosal-views,svhn,0.9817493557929993
227,0,hyperkvasir_therapeutic-interventions,svhn,0.9855164885520935
228,0,cholec80_grasper_presence,svhn,0.9768179059028625
229,0,cholec80_bipolar_presence,svhn,0.9791132211685181
230,0,cholec80_hook_presence,svhn,0.9813066720962524
231,0,cholec80_scissors_presence,svhn,0.9840283393859863
232,0,cholec80_clipper_presence,svhn,0.9804684519767761
233,0,cholec80_irrigator_presence,svhn,0.9839317202568054
234,0,cholec80_specimenbag_presence,svhn,0.981379508972168
235,0,derm7pt_skin_lesions,svhn,0.9862465858459473
236,0,lapgyn4_anatomical_structures,cifar10_object_classification,0.9752870798110962
237,0,lapgyn4_surgical_actions,cifar10_object_classification,0.9767770767211914
